authorId,name,aliases,citationCount,papers,fieldsOfStudy
78903510,V. Miranda,"['V Miranda', 'Vasco P Miranda', 'Vasco M P Miranda', 'V. P. Miranda', 'V P Miranda', 'V. Miranda', 'Vasco Miranda']",893,,None
145257801,R. G. Hughes,"['Richard G. Hughes', 'Richard Geir Hughes', 'Richard G Hughes', 'R G Hughes', 'R. G. Hughes']",123,,None
1742872,D. Bavelier,"['D Bavelier', 'D. Bavelier', 'Daphne Bavelier', 'Daphné Bavelier']",19813,,Sociology
34790289,A. Bezerianos,"['A. Bezerianos', 'Anastasia. Bezerianos', 'Anastasia Bezerianos']",2263,,Psychology
1917527950,Ren Avell Flores,,4,,Computer Science
7021169,J. Villatte,"['J. Villatte', 'Jennifer L. Villatte', 'Jennifer L Villatte']",1059,,Psychology
50650396,Steffen Dienst,,450,,None
46546993,J. Lentz,"['J. J. Lentz', 'Jeff Lentz', 'Jeffrey Lentz']",0,,Psychology
2111689892,Diana C. Rus,['Diana Rus'],14,,None
47320875,S. Chatterjee,"['S. Chatterjee', 'S. K. Chatterjee', 'Sourav Kumar Chatterjee', 'Sourav Chatterjee']",6264,,Sociology
2054249302,Narasimha Reddy,,0,,None
9885314,Sanja Bajčetić,['Sanja Bajcetic'],32,,None
145322920,J. Ferreira,"['João D Ferreira', 'J. D. Ferreira', 'João Ferreira', 'João Diogo Silva Ferreira', 'João D. Ferreira']",341,,Sociology
48234493,Jingyi Fei,,2376,,Physics
47043282,G. Abel,"['G. Jon Abel', 'Guy Abel', 'Guy J Abel', 'Guy J. Abel']",1532,,Sociology
2057521912,David Rupp,"['David Rupp', 'David P. Rupp']",6,,None
2045967938,Lin Anne,['Lindsay Anne'],0,,Computer Science
2834481,J. Siegmund,"['J. Siegmund', 'Janet Siegmund']",2029,,Physics
145225204,S. Jalan,"['S. Jalan', 'Sarika Jalan']",1793,,Physics
2205416052,Sandy Anania,,420,,Medicine
2089691331,Samistha Harcharan,,1,,Business
116506812,Bhaskar Mitra,,4485,,Political Science
2057976114,Á. Szabó,"['A. Szabo', 'Aron Szabo', 'Áron Szabó']",9,,Computer Science
50877034,Hannes Rusch,,705,,Sociology
145303725,A. Bassett,"['A. S. Bassett', 'Anne S Bassett', 'Anne S. Bassett', 'A. Bassett', 'Anne Bassett', 'A.s. Bassett', 'A S Bassett', 'Annes. Bassett', 'A Bassett']",16845,,Psychology
81136187,A. Barrat,"['A Barrat', 'Alexandra Barrat']",63,,None
1412924586,Gunther V.E,,0,,Materials Science
47441129,J. Cashy,"['John Peter Cashy', 'John Cashy', 'J Cashy', 'John P. Cashy', 'John P Cashy', 'J. Cashy']",4294,,Psychology
119514097,Ronald L. Kuby,"['Ron Kuby', 'Ron Kuby.', 'Ronald Kuby']",2,,Psychology
2426515,N. Lazaric,"['N Lazaric', 'Nathalie Lazaric']",2144,,Sociology
152894003,Dushyant Goyal,,159,,Physics
1989192,P. Coddington,"['Paul D. Coddington', 'P.d. Coddington', 'P Coddington', 'P. D. Coddington', 'P. Coddington', 'Paul David Coddington', 'Paul Coddington']",2769,,Physics
2112427725,Qi Sun,,12,,Psychology
21235732,J. Carroll,"['John Carroll', 'J S Carroll', 'John Stephen Carroll', 'John S Carroll', 'John S. Carroll', 'J. S. Carroll']",5693,,Sociology
2112536699,Lai Jiang,,147,,None
1723557,A. Artale,"['A. Artale', 'Alessandro Artale']",3217,,Sociology
46861643,P. Grech,"['P Grech', 'P. Grech', 'Pierre Grech']",946,,Physics
2002036,M. Rosvall,"['M Rosvall', 'M. Rosvall', 'Martin Rosvall']",9430,,Sociology
2100850267,Kristoffer Eikehaug,,24,,Physics
145377412,O. Oladimeji,"['O M Oladimeji', 'O Oladimeji', 'Olanrewaju Oladimeji,', 'Olanrewaju Oladimeji', 'O. Oladimeji']",24049,,Political Science
3187322,F. Rabitti,"['F Rabitti', 'F. Rabitti', 'Fausto Rabitti']",2526,,None
31471226,N. Minakawa,"['N Minakawa', 'N. Minakawa', 'Naoto Minakawa']",51,,Geography
2151844355,Richards,,0,,None
40092585,P. Rijo,"['P Rijo', 'Pedro Manuel Bairrão Aranha Rijo', 'Pedro Rijo']",6,,Physics
144103248,I. Rohlfing,"['I. Rohlfing', 'Ingo Rohlfing']",1429,,Sociology
1885007,M. Schraagen,"['M. P. Schraagen', 'M. Schraagen', 'Marijn Paul Schraagen', 'Marijn Schraagen']",141,,None
2007825839,T. MukundVarma,['T Mukundvarma'],195,,Computer Science
2111568998,Pedro R F Calella,['Pedro Calella'],1054,,Medicine
2235946,S. Loeb,"['S. Loeb', 'Stacy Loeb', 'Stacy Loeb*', 'S L Loeb', 'Stacy L. Loeb', 'S Loeb']",14357,,Psychology
1741396050,S. vanden Broucke,"['S. K. L. M. Vanden Broucke', 'Seppe K. L. M. Vanden Broucke', 'Seppe Vanden Broucke']",65,,None
2244184,Kenneth Ward Church,"['Kenneth Church', 'K Church', 'K. W. Church', 'K. H. Church', 'Kenneth W. Church', 'K A Church']",18540,,Sociology
12298322,K. Groesch,"['Kathleen A Groesch', 'Kathleen A. Groesch', 'K Groesch', 'K. A. Groesch', 'Ka Groesch', 'Kathleen Groesch', 'K A Groesch', 'K. Groesch']",396,,None
2062852305,A. Manolis,"['A. Manolis', 'A Manolis', 'Athanasios Manolis', 'A. S. Manolis', 'A S Manolis']",10509,,Medicine
40554052,K. Pang,"['K Pang', 'K. Pang', 'Kevin Scott Pang', 'Kevin Pang']",7370,,Psychology
3011950,Yanghua Xiao,,2540,,Physics
2873828,W. Grosso,"['W. E. Grosso', 'William Grosso', 'William E. Grosso']",2588,,None
24394059,Daizo Ikeda,['Daizou Ikeda'],154,,Physics
148302544,Vitor Mafra,,3,,Political Science
31805805,Júlia Koltai,"[""J'ulia Koltai"", 'Julia Koltai']",163,,Sociology
6928577,K. Vlam,"['Kurt Vlam', 'Kurt De Vlam', 'K. Vlam', 'K. De Vlam', 'K De Vlam']",291,,Psychology
2136517407,Jaime Sampaio,,0,,None
46511270,C. Hao,"['C. Hao', 'Cheng Hao']",91,,Medicine
2238743,R. V. D. Wetering,"['R Van De Wetering', 'R. Van De Wetering', 'Rogier Van De Wetering Rogier Van De Wetering', 'Rogier Van De Wetering']",796,,Psychology
116870186,ミン ジョンウォン,,0,,Psychology
1405006752,F. Turner‐Zwinkels,"['Felicity Mary Turner-zwinkels', 'Felicity Turner-zwinkels', 'Felicity M. Turner-zwinkels', 'Felicity M. Turner‐zwinkels', 'F. M. Turner-zwinkels']",267,,Sociology
8428907,A. Potekhina,"['A Potekhina', 'A. V. Potekhina', 'A.v. Potekhina', 'Aleksandra V. Potekhina', 'Aleksandra Potekhina', 'A. Potekhina']",20,,None
4873031,G. Tanner,"['G Tanner', 'G. Tanner', 'Gregor Tanner', 'Gregory Tanner']",2415,,Physics
1730925,Qing Zhao,,12727,,None
1993949,Vasiliki Kalavri,,562,,None
2187456447,Lionel Kaptein,,1,,Computer Science
2939812,A. Volterra,"['A S Volterra', 'A Volterra', 'A. Volterra', 'Andrea Volterra']",16242,,Psychology
6554400,W. Greene,"['W C Greene', 'W. C. Greene', 'Warnerc . Greene', 'Warner C Greene', 'W Greene', 'W.c. Greene', 'Warner Greene', 'Warner Craig Greene', 'Warner C. Greene', 'W. Greene']",47294,,Psychology
2070787,A. Veuthey,"['A.-lise Veuthey', 'Anne‐lise Veuthey', 'A L Veuthey', 'A-l Veuthey', 'A.-l. Veuthey', 'Anne-lise Veuthey']",8565,,None
13918456,M. Hacker,"['Michele Hacker', 'Michele R. Hacker', 'Mr Hacker', 'M.r. Hacker', 'Michele R Hacker', 'M R Hacker', 'M Hacker', 'M. R. Hacker']",6680,,Psychology
123436268,A. Casado Herráez,"['A. Casado Herraez', 'Antonio Casado Herraez', 'Antonio Casado Herráez', 'A. Casado Herráez', 'A Casado Herraez', 'A Casado Herráez']",561,,None
1399422468,M. Šantrić-Milićević,"['Milena Šantrić-milićević', 'Milena Santric-milicevic', 'M Santric-milicevic', 'M Šantrić-milićević', 'M. Santric-milicevic', 'Milena M Santric-milicevic', 'M Šantrić-milićević', 'Milena Santrić-milićević', 'Milena M. Santric-milicevic']",11362,,Psychology
153133047,K. Okawa,"['K Okawa', 'K. Okawa', 'Kohei Okawa']",3,,None
2024040,James Montmarquet,['James A. Montmarquet'],471,,Sociology
2393352,Hans-Georg Fill,"['H.-g. Fill', 'Hans Georg Fill']",1655,,None
84677123,George I. Kassinis,['George Kassinis'],2021,,Sociology
2001444,G. Pfuhl,"['G. Pfuhl', 'Gerit Pfuhl']",1731,,Psychology
120480225,Szüle János,,0,,Mathematics
2138433536,Matt Gaylor,,0,,None
153520479,Xiaohua Sun,,225,,Sociology
51063963,G. Coltart,"['G. Coltart', 'George Coltart', 'G Coltart', 'G S Coltart', 'George Stewart Coltart']",80,,None
113265885,Martha A. Ackelsberg,['Martha Ackelsberg'],270,,Sociology
143990506,B. Whitmore,"['B C Whitmore', 'Bradley C Whitmore', 'Bradley C. Whitmore', 'Brad Whitmore', 'B. Whitmore', 'Brad C. Whitmore', 'B. C. Whitmore', 'Bradley Whitmore']",7867,,Physics
145190435,A. Bensoussan,"['A Bensoussan', 'A. Bensoussan', 'Alain Bensoussan']",18715,,Sociology
115847448,Tobias J. Klinge,['Tobias J Klinge'],57,,Political Science
91939344,J. Chui,"['J. Y. Y. Chui', 'Jianguo Chui', 'Jia Yeong Chui']",241,,None
2187086383,Xiaosong Ma,,0,,Computer Science
1398234891,Aniol Llorente-Saguer,,444,,Psychology
2364174,E. Wasserman,"['Edward A. Wasserman', 'E A Wasserman', 'Edward Wasserman', 'E. A. Wasserman', 'Ed Wasserman', 'E.a. Wasserman', 'Edward A Wasserman']",10087,,Psychology
50288186,Emilia Simeonova,,985,,Sociology
102947072,C. G. Brown,"['C.g. Brown', 'Cynthia G. Brown']",75,,Sociology
34931831,T. Hídvégi,"['Tibor Hidvégi', 'T Hidvegi', 'T Hídvégi', 'Tibor Hidvegi', 'T Hidvégi', 'Tibor Hídvégi', 'T. Hídvégi']",429,,Medicine
2107492744,H. Takahashi,"['H Takahashi', 'H. Takahashi', 'Hiromitsu Takahashi']",9597,,Physics
144099002,Anwar E. Ahmed,"['Anwar Ahmed', 'Anwar E Ahmed', 'Anwar Elsiddig Ahmed']",2000,,Psychology
144399852,P. Noriega,"['P Noriega', 'Pablo Noriega']",2885,,Sociology
1749801,Andreas Holzinger,"['Andrea Holzinger', 'A Holzinger', 'And Bernhard Holzinger', 'Andreas Holzinger', 'A. J. Holzinger', 'A. Holzinger']",17411,,Sociology
2075504489,Maarten van Steen,,15,,Computer Science
2192608904,Arthur Thomas Edward Capozzi Lupi,,0,,Computer Science
2921481,D. Airantzis,"['D. Airantzis', 'Demetrios Airantzis']",29,,None
38090814,C. Cha,"['C Cha', 'Chi Young Cha', 'Chi-young Cha', 'Chiyoung Cha']",496,,Sociology
80273596,A. Vespignani,"['A Vespignani', 'A. Vespignani', 'Alessandro Vespignani']",16943,,Psychology
2154173617,Cheng Yang,,21,,Computer Science
51339803,Jansen,['Jansen'],15,,None
88849129,S. Santos,"['S Santos', 'S. Santos', 'Susana Santos']",1282,,Psychology
2005484,B. Harper,"['B Harper', 'Barry Harper']",1861,,Sociology
118310559,Konstantinos Pitsakis,,74,,Political Science
1409181624,Omer Karem,,0,,Computer Science
144022035,B. Parker,"['B Parker', 'B. Parker', 'B.l. Parker', 'Brett Parker']",1658,,Physics
1999572090,Daniel H Stein,['Daniel H. Stein'],54,,Psychology
46957782,Oriane Loiseau,,150,,None
2111473192,Zhi-feng Jin,"['Zhi-feng Jin', 'Zhirong Jin']",69,,None
84064448,J. J. Oosterheert,,2,,Medicine
1401031004,H. Al-Deek,"['Haitham Al-deek', 'H. M. Al-deek', 'Haitham M. Al-deek', 'H Al-deek', 'H M Al-deek', 'H. Al-deek']",3104,,Sociology
3579956,F. Meric,"['F Meric', 'Funda Meric']",3578,,Medicine
123592301,Mehmet Cansoy,['Mehmet Suleyman Cansoy'],214,,Political Science
2202613569,Yong-Yi Shen,,1139,,Medicine
1955384,Petra Andries,,2347,,Sociology
144407030,D. Gall,"['Daniel Gall', 'D Gall', 'D. D. Gall', 'Daniel D Gall', 'D. Gall', 'Daniel D. Gall']",3954,,Physics
152523922,M. Lopez,"['M. Lopez', 'M López', 'M. López', 'M. Rutz Lopez', 'M Lopez', 'M. López']",6242,,Physics
51094135,M. Giammarchi,"['M. Giammarchi', 'Marco Giammarchi', 'M G Giammarchi', 'M Giammarchi', 'Marco Giulio Giammarchi', 'Marco G. Giammarchi', 'M. G. Giammarchi']",15790,,Sociology
69045302,Daniel H Garrette,"['Dan Garrette', 'Daniel Garrette']",255,,None
87349378,K. Barbara,"['K. Barbara', 'Kohn Barbara']",25,,None
144455818,Ann C. Jones,"['Ann Carolyn Jones', 'Ann Jones', 'Anne C. Jones']",3240,,Sociology
2524286,D. Broday,"['D. Broday', 'D M Broday', 'D.m. Broday', 'David M Broday', 'David Broday', 'David M. Broday', 'D. M. Broday']",11997,,Political Science
40321336,G. Failla,"['G Failla', 'G. A. Failla', 'G. Failla', 'Giuseppe Failla']",2142,,Physics
5312369,J. Ciezki,"['Jay P Ciezki', 'J.p. Ciezki', 'J Ciezki', 'Jay P. Ciezki', 'J. P. Ciezki', 'Jay Ciezki', 'J P Ciezki']",7315,,Physics
114971248,Frances S. Berry,"['Frances Stokes Berry', 'Fran Berry', 'Frances Berry', 'Frances S Berry']",4756,,Sociology
39557891,Michael B. Goodwin,"['Michael B Goodwin', 'Michael Goodwin']",597,,None
5833412,M. Errando,"['M Errando', 'M. Errando', 'Manel Errando']",8846,,Physics
49476758,Jong-hwan Kim,['Jong-hwan Kim'],297,,Psychology
113283383,Michelle Shum,['Michelle S W Shum'],149,,Sociology
1843272,Jithun Nair,,7,,Computer Science
103899665,Herbert P. Kitschelt,"['Herbert Kitschelt', 'Herbert Paul Kitschelt']",16401,,Sociology
3250040,T. R. Cabrito,"['Tânia Rodrigues Cabrito', 'Tania Rodrigues Cabrito', 'Tânia R. Cabrito', 'Tânia R Cabrito', 'T. R. Cabrito']",1411,,None
2594256,A. Kerhornou,"['A Kerhornou', 'Arnaud X. Kerhornou', 'Arnaud Kerhornou', 'Arnaud X Kerhornou', 'A. Kerhornou']",12657,,Physics
10726201,S. Viguier,"['S. Viguier', 'Sylvain Viguier']",435,,Sociology
2116724372,Wenlong Tang,,64,,Biology
2085239,Marjan Alirezaie,,595,,None
3486256,N. Sugimoto,"['N Sugimoto', 'N. Sugimoto', 'Naoki Sugimoto']",13590,,None
5413152,T. Scheff,"['T Scheff', 'Tom Scheff', 'T.j. Scheff', 'T. J. Scheff', 'Thomas J. Scheff', 'T J Scheff', 'Thomas Scheff', 'Thomas J., Scheff', 'T. Scheff', 'Thomas J Scheff']",8092,,Sociology
2107186426,H. Gao,"['H Gao', 'H. C. Gao', 'Haiyan Gao']",4302,,Physics
13258027,M. Thiene,"['M Thiene', 'M. Thiene', 'Mara Thiene']",2626,,Sociology
4430878,B. Winchester,"['B Winchester', 'Brian Winchester', 'B G Winchester', 'Bryan Gordon Winchester', 'Bryan G Winchester', 'B. Winchester', 'B. G. Winchester', 'Bryan Winchester', 'Bryan G. Winchester']",9613,,Philosophy
152615102,William Nowak,['William P. Nowak'],157,,Psychology
6062290,R. Montirosso,"['R Montirosso', 'R. Montirosso', 'Rosario Montirosso']",3422,,Sociology
3250139,C. Elzinga,"['C. Elzinga', 'Cees. H. Elzinga', 'Cees H. Elzinga', 'C H Elzinga', 'Cees Elzinga', 'C. H. Elzinga']",1089,,Psychology
91726437,N.Ya. Kryuchkova,['Nadezda Kryuchkova'],56,,Chemistry
48882590,M. Campolo,"['M. Campolo', 'M. P. Campolo', 'Marina Campolo']",1138,,Physics
2280802,C. McInerney,"['Claire R. Mcinerney', 'C R Mcinerney', 'Claire Mcinerney', 'Claire R Mcinerney', 'Clare Mcinerney']",1196,,Sociology
2053981589,Ankit Rai,,15,,Mathematics
2177484030,Ranjith P. Vasudevan,,2,,Medicine
144120827,J. Wiebe,"['Janice M. Wiebe', 'Janyce Wiebe', 'J. Wiebe', 'Janyce M. Wiebe', 'Jan Wiebe']",21735,,Sociology
8626264,J. Gennari,"['John Gennari', 'John H. Gennari', 'J. Gennari', 'John H Gennari', 'J Gennari', 'J H Gennari', 'J. H. Gennari']",6463,,Psychology
5104227,Deborah H Kwon,"['Deborah H. Kwon', 'Deborah Kwon']",2871,,None
50157101,Bettencourt Luis,,0,,Sociology
48878134,J. Rodriguez,"['J. De La Cruz Rodrı́guez', 'J. Rodŕıguez', 'J. De La Cruz Rodríguez', 'J. De La Cruz Rodriguez', 'J. L. Rodriguez', 'J. Rodríguez']",5437,,Physics
40523663,R. Esposito,"['R Esposito', 'R. Esposito', 'Rosario Esposito']",390,,Physics
144544749,M. Pereira,"['M Pereira', 'Marco Daniel Pereira', 'Marco Pereira']",1222,,Sociology
50781849,C. Handforth,"['C P Handforth', 'C. Handforth', 'C Handforth', 'C. P. Handforth', 'Cat Handforth', 'Catherine Handforth']",1012,,None
1476802021,A. E-Darwich,,0,,None
2107290100,S. W. Brown,"['S. W. Brown', 'S.w Brown', 'Seth W. Brown', 'S W Brown']",45,,None
1791418,N. House,"['Nancy A Van House', 'Nancy House', 'Nancy Van House', 'N. Van House', 'Nancy A. Van House']",2720,,Sociology
2099405480,Rezvaneh Rezapour˟,,2,,None
3113782,Chrystalla Sofokleous,,54,,Computer Science
48041197,V. Adekanmbi,"['Victor T Adekanmbi', 'Victor T. Adekanmbi', 'Victor Adekanmbi', 'V Adekanmbi', 'V. Adekanmbi']",20651,,Political Science
7571074,A. Reisæter,"['A. Varberg Reisæter', 'Anna Varberg Reisæter', 'Anna V. Reisæter', 'A. V. Reisæter', 'Anna V Reisæter', 'Anna Reisæter']",2370,,None
2205432820,Howard Robin,,0,,None
46285618,Yun Yang,,6512,,Political Science
2077211072,Jamilson Simões Brasileiro,['Jamilson Simoes Brasileiro'],95,,Physics
6923922,D. Freytag,"['Dietrich R. Freytag', 'D. R. Freytag', 'D. Freytag', 'Dietrich Freytag', 'D Freytag']",969,,Physics
52104244,이상목,,117,,Sociology
123515606,A. Volpert,"['A. Volpert', 'Amy Volpert']",44,,None
123715251,L. Ma,"['L Ma', 'Liang-peng Ma', 'Liquian Ma']",4,,None
40235506,T. Evans,"['T. Evans', 'Tim Evans', 'Tim G Evans']",5182,,Sociology
2122611025,Eylül Sarıoğuz,['Eylül Sarioguz'],56,,Psychology
1601398333,A. Long,"['A. Long', 'A. S. Long', 'Arianna Long', 'Arianna S. Long']",81,,Physics
25585900,E. Panchenko,"['Elena Panchenko', 'Elena Y. Panchenko', 'E. Yu. Panchenko', 'E Yu Panchenko', 'E. Panchenko', 'Elena Yu. Panchenko', 'E.yu. Panchenko', 'E. Yu Panchenko', 'E. Y. Panchenko']",1233,,Physics
1664536165,H. Tao,"['Hua Tao', 'Hua-ce Tao', 'H Tao']",16,,Physics
2131422133,Christie Newton,,19,,Psychology
144151768,E. Demidova,"['E A Demidova', 'Ekaterina Demidova', 'E. A. Demidova']",22,,Sociology
51912195,M. Mesregah,"['Mohamed Kamal Mesregah', 'Mohamed Mesregah', 'Mohamed Kamal Mostafa Mesregah', 'Mohamed K. Mesregah', 'Mohamed K Mesregah']",549,,None
116808916,Elena Gadjanova,['Elena Gadjanova'],110,,Sociology
2388075,A. Sashima,"['A. Sashima', 'Akio Sashima']",374,,Psychology
95853677,V. Karimova,"['V. A. Karimova', 'Valentina Karimova']",0,,None
67254118,Csaba Berczi,,2,,None
2072791155,J. Paul,"['James Paul', 'James Roopkumar Paul']",0,,Political Science
32189766,S. D. Lillo,"['S De Lillo', 'S. De Lillo', 'Silvana De Lillo']",526,,Physics
49170011,P. Chiang,"['Peggy Pei Chia Chiang', 'Peggy P C Chiang', 'Peggy Chiang', 'Peggy P Chiang', 'Peggy Pei-chia Chiang']",53393,,Sociology
2153465857,Jing Liu,,19,,Psychology
5300274,R. Yaggie,"['Ryan E. Yaggie', 'Ryan Yaggie', 'Ryan E Yaggie', 'R. E. Yaggie', 'R E Yaggie']",519,,None
4823306,D. Centonze,"['D Centonze', 'D. Centonze,', 'D. Centonze', 'Diego Centonze', 'Diego Centonze,']",27904,,Psychology
2079962074,Benjamin Dahmen,,29,,Engineering
39790175,Utpal Mohan,,178,,None
2500080,H. Pirkkalainen,"['H. Pirkkalainen', 'Henri Pirkkalainen']",845,,Sociology
1412514660,Udayan Tandon,['Uday Tandon'],32,,None
1948107,S. Tu,"['Shi-ming Tu', 'S-m Tu', 'S M Tu', 'S. M. Tu', 'S.-m. Tu', 'S-m. Tu', 'S Tu', 'Shiyan Tu', 'Shi Ming Tu', 'Shi‐ming Tu', 'S. Tu']",7451,,None
35319112,Kim Moeller,['Kim Kristian Moeller'],396,,Sociology
2064011617,Alexandra Olteanu,['Alexandra Petre (olteanu)'],115,,None
21805246,M. Bawa,"['M. Bawa', 'Mayank Bawa']",2996,,Political Science
3241784,U. Serdült,"['U. Serdült', 'Uwe Imre Serdült', 'Uwe Serdült', 'Uwe Serdült']",544,,Sociology
8085125,A. L. Egyedi,"['Attila L. Egyedi', 'Attila Levente Egyedi']",110,,None
3284192,F. Rousset,"['Francois Rousset', 'F Rousset', 'François Rousset', 'F. Rousset', 'Franc¸ois Rousset', 'François Rousset']",43588,,Physics
6283521,E. Despland,"['E Despland', 'E. Despland', 'Emma Despland']",3169,,Psychology
2155313947,Jinho Choi,,217,,Computer Science
2059584,Swapna Somasundaran,,2132,,Psychology
153659829,A. Dimitrova,"['A Dimitrova', 'Asya Dimitrova']",235,,Political Science
26354608,T. Cowan,"['T. L Cowan', 'T.l. Cowan', 'Theresa L. Cowan', 'T. L. Cowan']",117,,Sociology
145618153,A. Morales,"['A. Morales', 'Alexandra Morales']",1534,,Sociology
4515329,G. Mirzaa,"['G. Mirzaa', 'G Mirzaa', 'G.m. Mirzaa', 'G M Mirzaa', 'Ghayda M Mirzaa', 'Ghayda Mirzaa', 'Ghayda M. Mirzaa']",4808,,None
2314654,L. Breuza,"['L Breuza', 'L. Breuza', 'Lionel Breuza']",18063,,None
2107095619,Y. Ren,,8,,Computer Science
50714373,Akshat Agarwal,"['Akshat . Agarwal', 'Akshat Narang Arjun Agarwal']",272,,Sociology
121197672,S. Puccinelli,"['S Puccinelli', 'S. Puccinelli', 'Simoes Puccinelli']",29,,Sociology
15685489,J. Weppler,"['J. Weppler', 'Johannes Weppler']",42,,Physics
49570424,S. Spiro,"['S. Spiro', 'Susanna Spiro']",5115,,Physics
3478027,M. Bardiès,"['M Bardies', 'M. Bardies', 'M. Bardiés', 'Manuel Bardies', 'Manuel Bardiès', 'Manuel Bardiès', 'M. Bardiès', 'M Bardiès', 'Ma Remy D. Bardies']",6905,,Political Science
38171920,H. F. Ahmad,"['H. F. Ahmad', 'Hajar F. Ahmad', 'Hajar Fauzan Bin Ahmad', 'Hajar Fauzan Ahmad']",633,,None
108355597,Mohammad Aladwani,"['Mohammad Aladwani', 'Mohammad S. Kh. F. Sh. Aladwani']",80,,None
7356459,D. Brinberg,"['D Brinberg', 'D. Brinberg', 'David Louis Brinberg', 'David Brinberg']",4515,,Sociology
2107612006,M. López,"['M. López', 'M. E. Rodríguez López']",12,,Physics
115011887,G. Hasenfuss,"['Gerd Hasenfuß', 'G Hasenfuß', 'G Hasenfuss', 'Gerd Hasenfuss', 'G. Hasenfuss', 'G. Hasenfuß']",110,,Philosophy
8136316,G. Margiotta,"['G Margiotta', 'Gloria Casaluci Margiotta']",23,,None
37962292,H. Sahoo,"['H Sahoo', 'Harihar Sahoo']",969,,Sociology
46369801,C. Bettegowda,"['C Bettegowda', 'C. Bettegowda', 'Chetan Bettegowda']",19383,,Psychology
153735935,K. Prabhu,"['K. H. Prabhu', 'K. Prabhu', 'Karthik Prabhu']",218,,Political Science
2118756243,Lu Qin,,0,,Computer Science
144921989,M. Greco,"['Maria Greco', 'M. V. Greco', 'M. Greco', 'M.v. Greco', 'M Greco']",1379,,Physics
67082478,Clint Hougen,,32,,Medicine
5143039,Dries Trippas,,743,,Psychology
144585003,S. Lim,"['Sin-mei Lim', 'Sin Mei Lim']",41,,None
79579920,Daniel Twining,['Dan Twining'],185,,Sociology
3939164,Chiara Dallatomasina,,66,,Psychology
2035501761,Hugo Kapp,,24,,Computer Science
2046990476,N. Aden,"['N M Aden', 'Nathaniel M. Aden', 'N Aden', 'Nathan Aden', 'N. Aden']",13,,Sociology
5525463,A. Safron,"['A Safron', 'A. Safron', 'Adam Safron']",1022,,Sociology
104317561,D. Joye,"['Dominique Joye', 'D. Joye', 'D. Auderset Joye', 'Dominique Auderset Joye', 'D Joye']",3437,,Sociology
2145153690,F. Heringa,,5,,Physics
48089996,Michael F. Meffert,['Michael Meffert'],1025,,Sociology
32938653,R. Leu,"['R Leu', 'R. E. Leu', 'R E Leu', 'Robert E Leu', 'Robert E. Leu']",3124,,Psychology
2097868441,Silvia Guggia,,2,,None
40446918,Israa Jaradat,,300,,Computer Science
1878544,Thomas Bridi,,60,,Computer Science
2056952469,K. Sullivan,"['K J Sullivan', 'Kevin Sullivan']",525,,Sociology
37983119,G. Selim,"['Gjulsen N. Selim', 'G Selim', 'Gj Selim', 'G. Selim', 'Gjulsen Selim']",252,,None
2071834885,Peter,,1,,None
5072867,E. Dvořáková,"['E. Dvořáková', 'E Dvoráková', 'Eva Dvorakova', 'Eva Dvořáková', 'E. Dvorakova', 'Eva Dvořaková', 'E Dvořáková', 'Eva Dvoráková', 'E Dvorakova']",1567,,Psychology
32464299,D. Wegener,"['D T Wegener', 'Duane T. Wegener', 'Duane T Wegener', 'Duane Wegener']",21571,,Sociology
80578765,M. Bojanowski,"['M Bojanowski', 'Michał Bojanowski', 'Michal Bojanowski']",185,,Sociology
35364479,D. Mohr,"['Davidn . Mohr', 'D. Mohr', 'David N. Mohr', 'D N Mohr', 'David N Mohr', 'D. N. Mohr']",10858,,None
1409842673,Shanya Sharma,['Shanya Sharma Sharma'],491,,Psychology
2063960071,Azka Javaid,,34,,Psychology
1393688773,S. Morita,"['S Morita', 'S. Morita', 'Satoru Morita']",515,,None
2079458,Saurabh Bhargava,['Saurabh George Shlomo Bhargava'],1193,,Sociology
1564619593,Gert Wijnalda,,0,,Computer Science
4855578,S. Quan,"['Stuart F. Quan', 'Stuart Fun Quan', 'Stuart Quan', 'S. F. Quan', 'S F Quan', 'S F. Quan', 'Stuart F Quan']",36636,,Psychology
3681787,P. Della Monica,"['P Della Monica', 'P. Della Monica', 'Patrizia Della Monica']",621,,Medicine
34602963,P. Leonardi,"['Paul M. Leonardi', 'P Leonardi', 'Paul Leonardi', 'Paul M Leonardi', 'P. M. Leonardi']",11870,,Sociology
46238636,Nikolay R. Rachev,"['Nikolay R Rachev', 'Nikolay Rachev']",88,,Sociology
8289294,Joong-il Park,"['Joong Il Park', 'Joong-il Park', 'Joong‐il Park']",274,,Medicine
78421746,N. Boudrifa,"['N. Boudrifa', 'Nadjah Boudrifa']",0,,Medicine
145336634,D. Thompson,"['David R. Thompson', 'David John Thompson', 'David Thompson', 'David J Thompson', 'David W. J. Thompson', 'D. J. Thompson', 'David J. Thompson', 'D. J Thompson', 'D J Thompson']",5421,,Sociology
6699090,K. Neijenhuijs,"['Koen I Neijenhuijs', 'Koen I. Neijenhuijs', 'Koen Neijenhuijs', 'Koen Ilja Neijenhuijs']",6308,,Psychology
2064483906,David Brady,['David Brady'],0,,None
2586862,M. Bashir,"['Muhammad Ahmad Taqadus Bashir', 'Muhammad Bashir', 'Muhammad Ahmad Bashir']",568,,Geography
2631847,David Graus,"['D. Graus', 'D. P. Graus']",258,,Sociology
2127900,Mourad Khayati,,225,,None
